Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,P_turbine,P_net
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,322,0.0,12.62,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,322,0.0,11.17,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,322,0.0,10.03,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,322,0.0,9.03,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,323,0.0,8.14,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,323,0.0,7.45,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,323,0.0,6.91,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,323,0.0,6.45,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,323,0.0,6.07,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,323,0.0,5.77,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,323,0.0,5.54,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,323,0.0,5.15,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
95309438.64728755,140437000.0,direct_partial,95309438.64728755,0.0,0.0,0.0,0.0,0.0,0.0,8,323,507.99040409192156,7.09,96360158.88151698,398.2653220005472,665.9150236834142,38.95646817539179,37855852.18255265,36268285.32536765
95765794.74000035,140437000.0,direct_partial,95765794.74000035,0.0,0.0,0.0,0.0,0.0,0.0,9,323,649.6410207139692,12.72,96821533.38190414,400.1722769547553,665.9161435689674,39.14299257770337,38037106.81196372,36441951.11399835
74428638.91842616,140437000.0,direct_partial,74428638.91842616,0.0,0.0,0.0,0.0,0.0,0.0,10,323,718.071904481135,16.94,75249739.41647731,311.011650741194,665.8490906058604,30.421951487124403,29562456.571173705,28322120.89384397
51208659.485419154,140437000.0,direct_partial,51208659.485419154,0.0,0.0,0.0,0.0,0.0,0.0,11,323,734.99522229645,18.97,51774417.00709776,213.98335305122745,665.7126137123059,20.93135225022697,20339990.09350742,19485784.303894415
48493947.55279865,140437000.0,direct_partial,48493947.55279865,0.0,0.0,0.0,0.0,0.0,0.0,12,323,833.0209995829742,20.41,49029852.22183111,202.63950676140774,665.6881223907708,19.82178007897281,19261766.063758153,18452703.78586746
50344590.46831034,140437000.0,direct_partial,50344590.46831034,0.0,0.0,0.0,0.0,0.0,0.0,13,323,783.6159945722707,21.21,50900846.08862446,210.37270619175894,665.7051049639248,20.578185152129006,19996800.84155086,19156963.83609282
68014576.45004588,140437000.0,direct_partial,68014576.45004588,0.0,0.0,0.0,0.0,0.0,0.0,14,323,736.8385243919344,21.47,68765143.47471707,284.2094925231129,665.8207084126636,27.800360174203032,27014931.657513738,25881256.76461188
78919548.00425456,140437000.0,direct_partial,78919548.00425456,0.0,0.0,0.0,0.0,0.0,0.0,15,323,595.9592798817553,21.18,79790033.64908487,329.77761325789317,665.8662165103538,32.25750084520515,31346147.147548262,30031131.205058947
70471348.16828726,140437000.0,direct_partial,70471348.16828726,0.0,0.0,0.0,0.0,0.0,0.0,16,323,410.07116225336364,20.17,71248931.55636974,294.4754954849831,665.8321901900803,28.80450558534036,27990707.492290623,26816178.429364756
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,323,0.0,18.41,0.0,1.0,567.279923475235,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,323,0.0,16.98,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,323,0.0,15.77,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,323,0.0,14.63,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,323,0.0,13.3,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,323,0.0,11.97,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,323,0.0,10.77,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,324,0.0,9.96,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,324,0.0,9.41,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,324,0.0,9.32,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,324,0.0,9.57,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,324,0.0,10.14,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,324,0.0,10.75,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,324,0.0,11.23,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,324,0.0,9.24,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
92577887.6314847,140437000.0,direct_partial,92577887.6314847,0.0,0.0,0.0,0.0,0.0,0.0,8,324,497.26997200617245,10.2,93598569.83883044,386.85111098105335,665.9080896778161,37.84001344033391,36770940.038345285,35228796.71351375
97532622.95722848,140437000.0,direct_partial,97532622.95722848,0.0,0.0,0.0,0.0,0.0,0.0,9,324,664.7916626028292,12.05,98607790.86594126,407.5552436245939,665.9203804750591,39.86514044086249,38738852.22272883,37114315.569319405
75156003.98076731,140437000.0,direct_partial,75156003.98076731,0.0,0.0,0.0,0.0,0.0,0.0,10,324,732.2241151423774,15.57,75985103.08882786,314.05105885099607,665.8520033075682,30.719244183937963,29851350.01846612,28598918.835597236
57441757.967702195,140437000.0,direct_partial,57441757.967702195,0.0,0.0,0.0,0.0,0.0,0.0,11,324,809.9525940427574,17.51,58076058.95744645,240.02932509072627,665.7600854360396,23.47897895550642,22815640.081518926,21857782.795398984
48285186.785974964,140437000.0,direct_partial,48285186.785974964,0.0,0.0,0.0,0.0,0.0,0.0,12,324,847.3616746927652,18.63,48818795.77702422,201.7671674086622,665.6861249532642,19.736454216388434,19178850.86654879,18373260.115051385
49293985.32329023,140437000.0,direct_partial,49293985.32329023,0.0,0.0,0.0,0.0,0.0,0.0,13,324,784.5405537372591,19.21,49838687.76176501,205.9825890919687,665.6956205129561,20.148775969559818,19579523.516580403,18757157.243508305
65578888.336758114,140437000.0,direct_partial,65578888.336758114,0.0,0.0,0.0,0.0,0.0,0.0,14,324,725.28656958673,19.14,66302670.84794091,274.0315906856954,665.8084757720497,26.804832171434263,26047529.76813478,24954358.441586643
82209007.38407417,140437000.0,direct_partial,82209007.38407417,0.0,0.0,0.0,0.0,0.0,0.0,15,324,620.7527908171984,18.33,83115666.20257568,343.52313120139996,665.8775733532984,33.60198699214516,32652648.25568002,31282931.20612714
22361956.540461104,140437000.0,charging_only,0.0,22361956.540461104,0.0,158.45726172494682,0.0,0.0,0.02001565411262486,16,324,197.1869489837472,16.99,0.0,93.44291550291744,618.5003964350767,0.0,0.0,-248539.19644540478
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,17,324,0.0,15.22,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,18,324,0.0,13.5,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,19,324,0.0,11.47,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,20,324,0.0,10.17,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,21,324,0.0,9.08,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,22,324,0.0,8.19,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,23,324,0.0,7.5,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,0,325,0.0,6.93,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,1,325,0.0,6.41,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,2,325,0.0,6.04,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,3,325,0.0,5.74,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,4,325,0.0,5.46,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,5,325,0.0,5.42,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,6,325,0.0,5.48,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.02001565411262486,7,325,0.0,5.47,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
94796513.63101369,140437000.0,direct_plus_discharge,117158470.1714748,0.0,22361956.540461104,0.0,158.45726172494682,0.0,0.0,8,325,511.22848260737163,6.63,118482727.30105795,396.12198499565284,663.6046080359882,47.90017626593547,46546878.5331737,44562524.40117316
99215053.7334258,140437000.0,direct_partial,99215053.7334258,0.0,0.0,0.0,0.0,0.0,0.0,9,325,680.2647762852007,10.32,100308722.81623133,414.585542452662,665.9242747141313,40.55279291216519,39407076.82125763,37754562.6750783
61648365.07719877,140437000.0,direct_partial,61648365.07719877,0.0,0.0,0.0,0.0,0.0,0.0,10,325,640.16835137499,12.53,62328924.832279235,257.6072875545848,665.7866967934996,25.198326827388616,24486412.149338756,23458602.315002974
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,325,13.332670625779688,13.87,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,325,18.490178070278745,13.86,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
36663538.39673871,140437000.0,direct_partial,36663538.39673871,0.0,0.0,0.0,0.0,0.0,0.0,13,325,660.4477561488792,13.8,37069347.692769215,153.20430098527422,665.539035683151,14.986389400331088,14562987.058653776,13950655.125518635
67902617.55280526,140437000.0,direct_partial,67902617.55280526,0.0,0.0,0.0,0.0,0.0,0.0,14,325,755.6906062504711,12.95,68651953.39992039,283.7416548472939,665.820165372588,27.754599710565675,26970464.039467312,25838650.934451394
106026009.00013147,140437000.0,direct_partial,106026009.00013147,0.0,0.0,0.0,0.0,0.0,0.0,15,325,771.0645684689246,12.25,107194576.06445943,443.04617899528756,665.9387766677187,43.33660445874954,42112238.84819277,40346463.904347055
89508775.48618144,140437000.0,direct_partial,89508775.48618144,0.0,0.0,0.0,0.0,0.0,0.0,16,325,503.6146685752843,11.14,90495707.61066362,374.0263482487027,665.8997938146484,36.58558884154415,35551956.005002424,34060849.587049946
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,325,0.0,9.61,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,325,0.0,8.43,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,325,0.0,7.84,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,325,0.0,6.52,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,325,0.0,5.33,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,325,0.0,5.02,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,325,0.0,4.36,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326,0.0,3.95,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,326,0.0,3.34,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,326,0.0,2.93,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,326,0.0,2.37,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,326,0.0,1.88,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,326,0.0,1.58,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,326,0.0,1.26,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,326,0.0,1.46,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
94563423.33408031,140437000.0,direct_partial,94563423.33408031,0.0,0.0,0.0,0.0,0.0,0.0,8,326,515.0489260120603,1.85,95605939.86722395,395.14798091504,665.9131697015722,38.65155264424406,37559551.26473398,35984390.05200496
102581746.78638889,140437000.0,direct_partial,102581746.78638889,0.0,0.0,0.0,0.0,0.0,0.0,9,326,707.6717448716466,4.82,103712438.35782723,428.65379331895235,665.9316838239156,41.9288464358765,40744253.45016466,39035753.86204005
18059267.25152849,140437000.0,charging_only,0.0,18059267.25152849,0.0,127.96832120921401,0.0,0.0,0.016164419521163875,10,326,315.88948986390733,6.51,0.0,75.46345869941416,613.2272472834732,0.0,0.0,-201223.84491615713
52962217.669882685,140437000.0,direct_plus_discharge,71021484.92141117,0.0,18059267.25152849,0.0,127.96832120921401,0.0,0.0,11,326,795.6397756333492,7.84,71831479.96830492,221.31086882399967,662.783477510036,29.040018155406653,28219566.25329078,27009380.00818302
45161371.589295015,140437000.0,direct_partial,45161371.589295015,0.0,0.0,0.0,0.0,0.0,0.0,12,326,851.962673512812,8.94,45660628.94482451,188.71381946292493,665.6540298891407,18.459671081955587,17938139.994386204,17184495.818234485
46916514.70841592,140437000.0,direct_partial,46916514.70841592,0.0,0.0,0.0,0.0,0.0,0.0,13,326,787.7375010406743,9.56,47435072.83333717,196.04795813181977,665.6725889874601,19.177042946782755,18635244.34051307,17852413.522854265
66817100.07493637,140437000.0,direct_partial,66817100.07493637,0.0,0.0,0.0,0.0,0.0,0.0,14,326,755.7716680085331,9.73,67554498.81999658,279.2056511314334,665.8148058527723,27.310920964976358,26539320.309139647,25425558.500984505
78950971.8050395,140437000.0,direct_partial,78950971.8050395,0.0,0.0,0.0,0.0,0.0,0.0,15,326,613.5875137716381,9.51,79821803.0077482,329.90892249982886,665.8663294786106,32.27034455596784,31358627.99190814,30043089.496472396
63964795.8537862,140437000.0,direct_partial,63964795.8537862,0.0,0.0,0.0,0.0,0.0,0.0,16,326,390.62107229058614,9.07,64670828.686081156,267.2868540510749,665.7998560564105,26.14511130771163,25406447.6406075,24340117.395078078
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,326,0.0,8.05,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,326,0.0,7.02,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,326,0.0,6.48,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,326,0.0,6.44,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,326,0.0,6.05,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,326,0.0,5.59,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,326,0.0,5.17,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,327,0.0,4.83,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,327,0.0,4.49,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,327,0.0,4.07,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,327,0.0,3.82,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,327,0.0,3.74,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,327,0.0,3.39,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,327,0.0,2.97,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,327,0.0,2.48,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
92632526.86899346,140437000.0,direct_partial,92632526.86899346,0.0,0.0,0.0,0.0,0.0,0.0,8,327,508.63229212231425,2.66,93653809.92723885,387.07942953826176,665.908232387529,37.86234589361197,36792641.544918254,35249589.61279423
94233822.75652666,140437000.0,direct_partial,94233822.75652666,0.0,0.0,0.0,0.0,0.0,0.0,9,327,665.0085524611293,5.45,95272714.77343222,393.7706936073633,665.9123412341305,38.51683646162025,37428641.14544277,35858960.92955827
73268198.58054999,140437000.0,direct_partial,73268198.58054999,0.0,0.0,0.0,0.0,0.0,0.0,10,327,747.0912223205887,7.85,74076538.07290691,306.1625701948589,665.8443239214391,29.947649853185293,29101555.124371514,27880516.65178991
52214530.71004492,140437000.0,direct_partial,52214530.71004492,0.0,0.0,0.0,0.0,0.0,0.0,11,327,796.8158139454796,9.45,52791349.488387614,218.18654250289535,665.7210416071587,21.342477535860958,20739500.079150848,19868567.44685736
42925029.160697706,140437000.0,direct_partial,42925029.160697706,0.0,0.0,0.0,0.0,0.0,0.0,12,327,836.3145201186336,10.48,43399694.14597263,179.3689145923291,665.6281829904054,17.545620757003075,17049913.838128205,16333458.267304137
47530930.76074173,140437000.0,direct_partial,47530930.76074173,0.0,0.0,0.0,0.0,0.0,0.0,13,327,802.0200000000001,11.23,48056245.43012829,198.61539122548652,665.6787619232427,19.428170495545704,18879276.918675322,18086228.848155446
62852134.86741385,140437000.0,direct_partial,62852134.86741385,0.0,0.0,0.0,0.0,0.0,0.0,14,327,726.5136001679098,11.64,63545932.108856715,262.637426960701,665.7936562952718,25.690338316260434,24964523.104135573,23916695.53053893
78783559.8831947,140437000.0,direct_partial,78783559.8831947,0.0,0.0,0.0,0.0,0.0,0.0,15,327,614.3732564737571,11.57,79652550.10845877,329.20936573077694,665.8657265953818,32.20191902345216,31292135.648896873,29979381.081275143
59967454.14191328,140437000.0,direct_partial,59967454.14191328,0.0,0.0,0.0,0.0,0.0,0.0,16,327,372.93172842945546,10.93,60629529.43612488,250.58333961829328,665.7765111622624,24.511295553927965,23818791.18942305,22818933.574105147
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,327,0.0,9.76,0.0,1.0,567.2799234751793,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,327,0.0,8.29,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,327,0.0,7.68,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,327,0.0,7.01,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,327,0.0,6.27,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,327,0.0,5.64,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,327,0.0,4.77,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,328,0.0,4.19,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,328,0.0,4.12,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,328,0.0,4.35,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,328,0.0,4.16,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,328,0.0,3.38,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,328,0.0,2.67,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,328,0.0,2.32,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,328,0.0,1.3,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
90552465.31616925,140437000.0,direct_partial,90552465.31616925,0.0,0.0,0.0,0.0,0.0,0.0,8,328,501.9897194544196,2.35,91550874.57689744,378.38756862842865,665.9026780358244,37.01217155806289,35966486.72433636,34458024.57021594
96229624.29268436,140437000.0,direct_partial,96229624.29268436,0.0,0.0,0.0,0.0,0.0,0.0,9,328,680.6706734105278,6.3,97290463.52560516,402.1104609245154,665.9172709086325,39.332571574164305,38221329.73573165,36618460.91925924
74683942.1585741,140437000.0,direct_partial,74683942.1585741,0.0,0.0,0.0,0.0,0.0,0.0,10,328,763.9299696752428,10.3,75507850.14788051,312.0784750619371,665.8501194197038,30.526300448462273,29663857.41783219,28419276.249599393
50136291.1458423,140437000.0,direct_partial,50136291.1458423,0.0,0.0,0.0,0.0,0.0,0.0,11,328,782.4858386836378,12.33,50690256.162548184,209.50229505606612,665.7032561192585,20.493047893658662,19914068.905088246,19077695.752568807
40951560.00229429,140437000.0,direct_partial,40951560.00229429,0.0,0.0,0.0,0.0,0.0,0.0,12,328,820.2670206774092,13.72,41404523.353848524,171.1224665911158,665.603028854943,16.73901345819778,16266095.178401018,15582456.838390838
45836533.65057582,140437000.0,direct_partial,45836533.65057582,0.0,0.0,0.0,0.0,0.0,0.0,13,328,788.3134101982708,14.62,46343215.55577279,191.53508920865966,665.6613373928178,18.735627077618243,18206299.554787353,17441427.967704237
61029876.479080886,140437000.0,direct_partial,61029876.479080886,0.0,0.0,0.0,0.0,0.0,0.0,14,328,713.8047345646725,14.99,61703634.90516176,255.02283669453246,665.7830142617137,24.94553472504161,24240762.045323174,23223237.18706303
74778129.96682417,140437000.0,direct_partial,74778129.96682417,0.0,0.0,0.0,0.0,0.0,0.0,15,328,590.9817718628634,14.77,75603073.710506,312.4720534767683,665.85049720087,30.564797413702124,29701266.749166727,28455119.31219848
60963763.43697065,140437000.0,direct_partial,60963763.43697065,0.0,0.0,0.0,0.0,0.0,0.0,16,328,377.4049900564221,13.71,61636794.83824957,254.74657305917614,665.7826161978801,24.918512634483335,24214503.395251714,23198077.944577195
